,ID,year,FAR,r_c,r_r,r_poi
70,14115,4,1.9,0.4,0.4,0.2
71,14116,8,1.9,0.2,0.7,0.1
72,14117,9,2.1,0.2,0.4,0.4
73,14118,8,2.0,0.2,0.4,0.4
74,14119,8,1.9,0.2,0.7,0.1
75,14120,8,1.9,0.2,0.7,0.1
76,14121,10,2.0,0.4,0.3,0.3
77,14123,10,2.0,0.4,0.3,0.3
78,14124,10,2.0,0.4,0.3,0.3
79,14125,10,2.0,0.4,0.3,0.3
80,14128,10,1.8,0.4,0.3,0.3
81,14132,12,1.8,0.4,0.3,0.3
82,14137,5,2.1,0.3,0.5,0.2
83,14138,8,1.9,0.2,0.7,0.1
84,14142,11,1.9,0.3,0.5,0.2
85,14143,11,1.9,0.3,0.5,0.2
86,14144,11,1.9,0.3,0.5,0.2
87,14146,10,1.8,0.4,0.3,0.3
88,14147,10,1.8,0.4,0.3,0.3
89,14148,10,1.8,0.4,0.3,0.3
90,14149,10,1.8,0.4,0.3,0.3
91,14150,10,1.8,0.4,0.3,0.3
92,14151,10,1.8,0.4,0.3,0.3
93,14152,10,1.8,0.4,0.3,0.3
94,14162,1,1.9,0.7,0.2,0.1
95,14167,2,2.1,0.6,0.2,0.2
96,14172,4,1.9,0.1,0.7,0.2
97,14173,4,1.9,0.1,0.7,0.2
98,14174,4,2.1,0.1,0.7,0.2
99,14175,4,2.0,0.2,0.7,0.1
100,14176,9,2.1,0.2,0.4,0.4
101,14177,9,2.1,0.2,0.4,0.4
102,14191,1,1.9,0.3,0.3,0.4
103,14203,1,2.1,0.7,0.2,0.1
104,14204,4,2.0,0.2,0.7,0.1
105,14205,9,2.1,0.2,0.4,0.4
106,14333,6,2.1,0.2,0.4,0.4
107,14334,7,2.1,0.2,0.4,0.4
108,14335,3,1.9,0.7,0.2,0.1
109,14336,2,2.1,0.6,0.2,0.2
110,14446,8,2.0,0.2,0.4,0.4
111,14447,7,2.1,0.2,0.4,0.4
112,14448,7,2.1,0.2,0.4,0.4
113,14449,3,1.9,0.6,0.3,0.1
114,14450,3,1.9,0.6,0.3,0.1
115,14451,7,2.0,0.2,0.4,0.4
116,14452,7,2.0,0.2,0.6,0.2
117,14453,7,2.0,0.2,0.6,0.2
118,14454,8,1.9,0.2,0.7,0.1
119,14455,7,2.0,0.2,0.6,0.2
120,14456,7,2.0,0.2,0.6,0.2
121,14457,7,2.0,0.2,0.6,0.2
122,14458,7,2.0,0.2,0.6,0.2
123,14459,7,2.0,0.2,0.7,0.1
124,14461,7,2.0,0.2,0.7,0.1
125,14464,7,2.0,0.2,0.7,0.1
126,14465,7,2.0,0.2,0.7,0.1
127,14466,7,2.0,0.2,0.7,0.1
128,14467,7,2.0,0.3,0.5,0.2
129,14468,7,1.9,0.3,0.5,0.2
130,14471,9,2.1,0.2,0.4,0.4
131,14472,11,1.9,0.3,0.5,0.2
132,14473,11,1.9,0.3,0.5,0.2
133,14474,9,2.1,0.1,0.6,0.3
134,14475,6,2.1,0.2,0.4,0.4
135,14476,6,2.1,0.2,0.4,0.4
136,14477,3,2.0,0.6,0.3,0.1
137,14478,3,2.0,0.6,0.3,0.1
138,14479,3,2.0,0.6,0.3,0.1
139,14480,3,2.0,0.6,0.3,0.1
140,14481,3,2.2,0.3,0.3,0.4
141,14482,3,2.2,0.3,0.3,0.4
142,14483,3,2.2,0.3,0.3,0.4
143,14484,5,2.1,0.1,0.6,0.3
144,14485,5,2.1,0.1,0.6,0.3
145,14490,6,2.0,0.2,0.4,0.4
146,14491,6,2.0,0.1,0.6,0.3
147,14492,6,2.0,0.1,0.6,0.3
148,14493,6,2.0,0.1,0.6,0.3
149,14494,3,2.2,0.3,0.3,0.4
150,14495,8,1.9,0.2,0.7,0.1
151,14497,6,2.0,0.1,0.6,0.3
152,14498,6,2.0,0.1,0.6,0.3
153,14499,6,2.0,0.1,0.6,0.3
154,14500,6,2.0,0.1,0.6,0.3
155,14501,6,2.0,0.1,0.6,0.3
156,14503,6,2.0,0.1,0.6,0.3
