,ID,year,FAR,r_c,r_r,r_poi
226,14108,1,2,0.3,0.5,0.2
227,14109,2,2,0.3,0.5,0.2
228,14114,10,2,0.3,0.5,0.2
229,14635,12,2,0.3,0.5,0.2
230,14115,5,2,0.3,0.5,0.2
231,14113,6,2,0.3,0.5,0.2
232,14118,9,2,0.3,0.5,0.2
233,14116,11,2,0.3,0.5,0.2
234,14117,2,2,0.3,0.5,0.2
235,14642,4,2,0.3,0.5,0.2
236,14643,3,2,0.3,0.5,0.2
237,14646,12,2,0.3,0.5,0.2
238,14647,12,2,0.3,0.5,0.2
239,14131,11,2,0.3,0.5,0.2
240,14135,7,2,0.3,0.5,0.2
241,15332,5,2,0.3,0.5,0.2
242,15335,5,2,0.3,0.5,0.2
243,15336,5,2,0.3,0.5,0.2
244,15333,4,2,0.3,0.5,0.2
245,15334,3,2,0.3,0.5,0.2
246,15339,1,2,0.3,0.5,0.2
247,15337,3,2,0.3,0.5,0.2
248,15338,1,2,0.3,0.5,0.2
249,15343,1,2,0.3,0.5,0.2
250,15344,2,2,0.3,0.5,0.2
251,14302,9,2,0.3,0.5,0.2
252,14303,9,2,0.3,0.5,0.2
253,15342,1,2,0.3,0.5,0.2
254,14300,9,2,0.3,0.5,0.2
255,14301,9,2,0.3,0.5,0.2
256,14306,12,2,0.3,0.5,0.2
257,15346,2,2,0.3,0.5,0.2
258,14307,11,2,0.3,0.5,0.2
259,14304,9,2,0.3,0.5,0.2
260,14305,9,2,0.3,0.5,0.2
261,14310,8,2,0.3,0.5,0.2
262,14311,8,2,0.3,0.5,0.2
263,14308,7,2,0.3,0.5,0.2
264,14309,8,2,0.3,0.5,0.2
265,14835,7,2,0.3,0.5,0.2
266,14838,6,2,0.3,0.5,0.2
267,14839,7,2,0.3,0.5,0.2
268,14836,7,2,0.3,0.5,0.2
269,14837,6,2,0.3,0.5,0.2
270,14321,9,2,0.3,0.5,0.2
271,14326,9,2,0.3,0.5,0.2
272,14327,9,2,0.3,0.5,0.2
273,14324,9,2,0.3,0.5,0.2
274,14325,9,2,0.3,0.5,0.2
275,14722,12,2,0.3,0.5,0.2
276,14720,12,2,0.3,0.5,0.2
277,14328,8,2,0.3,0.5,0.2
278,14721,12,2,0.3,0.5,0.2
279,14726,11,2,0.3,0.5,0.2
280,14334,9,2,0.3,0.5,0.2
281,14727,10,2,0.3,0.5,0.2
282,14335,3,2,0.3,0.5,0.2
283,14332,12,2,0.3,0.5,0.2
284,14333,12,2,0.3,0.5,0.2
285,14739,12,2,0.3,0.5,0.2
286,14742,4,2,0.3,0.5,0.2
287,14746,4,2,0.3,0.5,0.2
288,14747,5,2,0.3,0.5,0.2
289,14744,2,2,0.3,0.5,0.2
290,14745,4,2,0.3,0.5,0.2
291,14750,5,2,0.3,0.5,0.2
292,14751,5,2,0.3,0.5,0.2
293,14748,5,2,0.3,0.5,0.2
294,14749,9,2,0.3,0.5,0.2
295,14752,9,2,0.3,0.5,0.2
296,14402,10,2,0.3,0.5,0.2
297,14403,10,2,0.3,0.5,0.2
298,14400,10,2,0.3,0.5,0.2
299,14401,10,2,0.3,0.5,0.2
300,14406,12,2,0.3,0.5,0.2
301,14404,8,2,0.3,0.5,0.2
302,14405,8,2,0.3,0.5,0.2
303,14410,7,2,0.3,0.5,0.2
304,14411,12,2,0.3,0.5,0.2
305,14408,7,2,0.3,0.5,0.2
306,14409,12,2,0.3,0.5,0.2
307,14412,12,2,0.3,0.5,0.2
308,14446,6,2,0.3,0.5,0.2
309,14447,9,2,0.3,0.5,0.2
310,14450,3,2,0.3,0.5,0.2
311,14451,6,2,0.3,0.5,0.2
312,14448,4,2,0.3,0.5,0.2
313,14449,2,2,0.3,0.5,0.2
314,14974,10,2,0.3,0.5,0.2
315,14454,9,2,0.3,0.5,0.2
316,14975,10,2,0.3,0.5,0.2
317,14455,8,2,0.3,0.5,0.2
318,14452,6,2,0.3,0.5,0.2
319,14453,6,2,0.3,0.5,0.2
320,14458,9,2,0.3,0.5,0.2
321,14459,6,2,0.3,0.5,0.2
322,14456,3,2,0.3,0.5,0.2
323,14457,8,2,0.3,0.5,0.2
324,14461,11,2,0.3,0.5,0.2
325,14336,12,2,0.3,0.5,0.2
326,14394,11,2,0.3,0.5,0.2
327,14395,11,2,0.3,0.5,0.2
328,14392,11,2,0.3,0.5,0.2
329,14393,11,2,0.3,0.5,0.2
330,14398,10,2,0.3,0.5,0.2
331,14399,10,2,0.3,0.5,0.2
332,14396,11,2,0.3,0.5,0.2
333,14397,11,2,0.3,0.5,0.2
334,14530,2,2,0.3,0.5,0.2
335,14531,4,2,0.3,0.5,0.2
336,14528,5,2,0.3,0.5,0.2
337,14529,4,2,0.3,0.5,0.2
338,14534,4,2,0.3,0.5,0.2
339,15055,11,2,0.3,0.5,0.2
340,14535,6,2,0.3,0.5,0.2
341,15052,7,2,0.3,0.5,0.2
342,14532,8,2,0.3,0.5,0.2
343,14533,4,2,0.3,0.5,0.2
344,14538,4,2,0.3,0.5,0.2
345,14539,3,2,0.3,0.5,0.2
346,14536,5,2,0.3,0.5,0.2
347,12769,1,2,0.3,0.5,0.2
348,14537,4,2,0.3,0.5,0.2
349,12800,1,2,0.3,0.5,0.2
350,14542,9,2,0.3,0.5,0.2
351,14543,7,2,0.3,0.5,0.2
352,14540,10,2,0.3,0.5,0.2
353,14541,12,2,0.3,0.5,0.2
354,14546,6,2,0.3,0.5,0.2
355,14544,5,2,0.3,0.5,0.2
356,13009,7,2,0.3,0.5,0.2
357,14545,6,2,0.3,0.5,0.2
358,13957,9,2,0.3,0.5,0.2
359,14555,8,2,0.3,0.5,0.2
