,ID,year,FAR,r_c,r_r,r_poi
175,14810,4,2.0,0.6,0.1,0.3
176,14811,3,2.0,0.6,0.1,0.3
177,14817,2,1.9,0.3,0.3,0.4
178,14818,2,1.9,0.3,0.3,0.4
179,14835,2,2.0,0.2,0.6,0.2
180,14836,2,2.0,0.2,0.6,0.2
181,14837,2,2.0,0.2,0.6,0.2
182,14838,2,2.0,0.2,0.6,0.2
183,14839,2,2.0,0.2,0.6,0.2
184,14869,10,1.8,0.3,0.3,0.4
185,14871,10,1.8,0.3,0.3,0.4
186,14872,10,1.8,0.3,0.3,0.4
187,14873,3,1.8,0.3,0.3,0.4
188,14874,4,1.8,0.3,0.3,0.4
189,14881,4,2.0,0.6,0.1,0.3
190,14882,4,2.0,0.6,0.1,0.3
191,14883,3,2.0,0.6,0.1,0.3
192,14884,4,2.0,0.6,0.1,0.3
193,14916,12,1.9,0.3,0.3,0.4
194,14917,12,1.9,0.3,0.3,0.4
195,14918,12,1.9,0.3,0.3,0.4
196,14939,2,2.0,0.6,0.1,0.3
197,14940,4,2.0,0.6,0.1,0.3
198,14941,4,2.0,0.6,0.1,0.3
199,14942,6,2.0,0.6,0.1,0.3
200,14943,3,2.0,0.6,0.1,0.3
201,14944,6,2.0,0.6,0.1,0.3
202,14950,12,1.9,0.3,0.3,0.4
203,14951,12,1.9,0.3,0.3,0.4
204,14952,12,1.9,0.3,0.3,0.4
205,14953,12,1.9,0.3,0.3,0.4
206,14954,12,1.9,0.3,0.3,0.4
207,14955,12,1.9,0.3,0.3,0.4
208,14956,12,1.9,0.3,0.3,0.4
209,14957,11,1.9,0.3,0.3,0.4
210,14958,11,1.9,0.3,0.3,0.4
211,14959,11,1.9,0.3,0.3,0.4
212,14963,9,1.8,0.3,0.3,0.4
213,14966,4,1.9,0.2,0.4,0.4
214,14967,4,1.9,0.2,0.4,0.4
215,14978,5,1.8,0.3,0.3,0.4
216,14994,6,2.0,0.4,0.2,0.4
217,14995,1,2.1,0.6,0.1,0.3
218,14996,9,2.0,0.6,0.1,0.3
219,14998,6,2.0,0.4,0.2,0.4
220,14999,6,2.0,0.4,0.2,0.4
221,15000,6,2.0,0.4,0.2,0.4
222,15001,6,2.0,0.4,0.2,0.4
223,15012,4,1.9,0.2,0.4,0.4
224,15013,4,1.9,0.2,0.4,0.4
225,15025,1,2.1,0.3,0.3,0.4
226,15039,8,1.9,0.5,0.2,0.3
227,15047,9,1.9,0.3,0.3,0.4
228,15048,10,1.8,0.3,0.3,0.4
229,15052,7,2.0,0.3,0.3,0.4
230,15053,7,1.9,0.3,0.3,0.4
231,15054,4,1.9,0.3,0.3,0.4
232,15055,3,2.0,0.6,0.1,0.3
233,15056,6,1.9,0.6,0.1,0.3
234,15057,6,1.9,0.6,0.1,0.3
235,15058,4,1.9,0.3,0.3,0.4
236,15059,5,1.9,0.3,0.3,0.4
237,15061,10,1.8,0.3,0.3,0.4
238,15080,12,1.8,0.3,0.3,0.4
239,15081,9,1.8,0.3,0.3,0.4
240,15082,3,1.8,0.3,0.3,0.4
241,15083,3,1.8,0.3,0.3,0.4
242,15084,3,1.8,0.3,0.3,0.4
243,15085,3,1.8,0.3,0.3,0.4
244,15086,3,1.8,0.3,0.3,0.4
245,15087,10,1.8,0.2,0.4,0.4
246,15101,12,1.8,0.3,0.3,0.4
247,15102,12,1.8,0.3,0.3,0.4
248,15103,12,1.8,0.3,0.3,0.4
249,15104,12,1.8,0.3,0.3,0.4
250,15105,9,1.8,0.3,0.3,0.4
251,15106,9,1.8,0.3,0.3,0.4
252,15107,9,1.8,0.3,0.3,0.4
253,15108,9,1.8,0.3,0.3,0.4
254,15109,9,1.8,0.3,0.3,0.4
255,15110,9,1.8,0.3,0.3,0.4
256,15111,9,1.8,0.3,0.3,0.4
257,15112,3,1.8,0.3,0.3,0.4
258,15116,8,1.9,0.5,0.2,0.3
259,15123,10,1.8,0.3,0.3,0.4
260,15126,4,1.9,0.3,0.3,0.4
261,15127,5,1.9,0.3,0.3,0.4
262,15128,3,2.0,0.6,0.1,0.3
263,15129,6,1.9,0.6,0.1,0.3
264,15130,6,1.9,0.6,0.1,0.3
265,15131,8,1.9,0.6,0.1,0.3
266,15132,5,1.9,0.3,0.3,0.4
267,15135,10,1.8,0.3,0.3,0.4
268,15136,7,1.9,0.3,0.3,0.4
269,15138,11,1.8,0.3,0.3,0.4
270,15140,10,1.9,0.3,0.3,0.4
271,15142,10,1.9,0.3,0.3,0.4
272,15145,7,1.9,0.3,0.3,0.4
273,15147,10,1.8,0.3,0.3,0.4
274,15150,4,1.9,0.3,0.3,0.4
275,15151,5,1.9,0.3,0.3,0.4
276,15152,5,1.9,0.3,0.3,0.4
277,15153,6,1.9,0.6,0.1,0.3
278,15154,6,1.9,0.6,0.1,0.3
279,15156,5,1.9,0.3,0.3,0.4
280,15166,2,2.0,0.1,0.7,0.2
281,15167,2,2.0,0.1,0.7,0.2
282,15171,4,1.9,0.3,0.3,0.4
283,15173,8,1.9,0.5,0.2,0.3
284,15176,10,1.8,0.3,0.3,0.4
285,15178,4,1.9,0.3,0.3,0.4
286,15179,7,1.9,0.3,0.3,0.4
287,15183,2,2.0,0.6,0.1,0.3
288,15186,10,1.8,0.3,0.3,0.4
289,15190,11,1.8,0.3,0.3,0.4
290,15192,11,1.8,0.3,0.3,0.4
291,15193,10,1.9,0.3,0.3,0.4
292,15196,10,1.9,0.3,0.3,0.4
293,15197,11,1.8,0.3,0.3,0.4
294,15199,7,1.9,0.3,0.3,0.4
295,15201,10,1.9,0.3,0.3,0.4
296,15203,10,1.9,0.3,0.3,0.4
297,15209,9,1.9,0.3,0.3,0.4
298,15210,10,1.8,0.3,0.3,0.4
299,15213,5,1.9,0.3,0.3,0.4
300,15214,4,1.9,0.3,0.3,0.4
301,15215,3,2.0,0.6,0.1,0.3
302,15216,6,1.9,0.6,0.1,0.3
303,15218,5,1.9,0.3,0.3,0.4
304,15219,4,1.9,0.3,0.3,0.4
305,15222,10,1.8,0.3,0.3,0.4
306,15223,9,1.9,0.3,0.3,0.4
307,15227,8,1.9,0.5,0.2,0.3
308,15228,8,1.9,0.5,0.2,0.3
309,15229,8,1.9,0.5,0.2,0.3
310,15230,8,1.9,0.5,0.2,0.3
311,15231,8,1.9,0.5,0.2,0.3
312,15232,8,1.9,0.5,0.2,0.3
313,15234,2,2.0,0.1,0.7,0.2
314,15240,8,1.8,0.4,0.2,0.4
315,15241,8,1.8,0.4,0.2,0.4
316,15242,8,1.8,0.4,0.2,0.4
317,15243,8,1.8,0.4,0.2,0.4
318,15266,8,1.8,0.4,0.2,0.4
319,15267,8,1.8,0.4,0.2,0.4
320,15271,8,1.8,0.4,0.2,0.4
321,15272,8,1.8,0.4,0.2,0.4
322,15286,6,1.9,0.4,0.2,0.4
323,15287,6,1.9,0.4,0.2,0.4
324,15288,6,1.9,0.4,0.2,0.4
325,15289,6,1.9,0.4,0.2,0.4
326,15290,6,1.9,0.4,0.2,0.4
327,15291,6,1.9,0.4,0.2,0.4
328,15292,6,1.9,0.4,0.2,0.4
329,15295,3,1.9,0.4,0.2,0.4
330,15313,3,1.9,0.4,0.2,0.4
331,15314,3,1.9,0.4,0.2,0.4
332,15315,3,1.9,0.4,0.2,0.4
333,15342,2,2.1,0.6,0.2,0.2
334,15353,12,1.9,0.3,0.3,0.4
335,15355,11,1.9,0.3,0.3,0.4
336,15369,4,1.8,0.3,0.3,0.4
337,15370,9,2.0,0.6,0.1,0.3
338,15379,10,1.8,0.3,0.3,0.4
339,15385,12,1.9,0.3,0.3,0.4
340,15388,9,1.8,0.3,0.3,0.4
341,15546,9,2.0,0.6,0.1,0.3
342,15551,2,2.1,0.3,0.3,0.4
343,15552,11,1.8,0.3,0.3,0.4
344,406,7,2.2,0.6,0.2,0.2
345,892,3,2.0,0.4,0.3,0.3
346,6377,3,2.2,0.4,0.4,0.2
347,9925,8,2.2,0.4,0.4,0.2
348,11827,4,2.2,0.4,0.4,0.2
349,12044,1,2.2,0.6,0.2,0.2
350,12800,1,2.2,0.6,0.2,0.2
351,14060,4,2.2,0.4,0.4,0.2
352,14176,1,2.2,0.6,0.2,0.2
353,14177,5,2.2,0.6,0.2,0.2
354,15002,4,2.2,0.6,0.2,0.2
355,15027,6,2.2,0.6,0.2,0.2
356,15028,2,2.2,0.6,0.2,0.2
357,15029,2,2.2,0.6,0.2,0.2
358,14589,12,2.0,0.2,0.6,0.2
359,14590,12,2.0,0.2,0.6,0.2
