,year,ID,r_c,r_r,r_poi,FAR
281,9,14074,0.6,0.2,0.2,1.9
282,9,14186,0.6,0.2,0.2,2.2
283,9,15211,0.7,0.2,0.1,1.8
284,9,15188,0.3,0.3,0.4,1.8
285,10,15208,0.6,0.1,0.3,1.8
286,10,14110,0.6,0.2,0.2,2.2
287,10,15375,0.6,0.2,0.2,2.2
288,10,14162,0.7,0.2,0.1,2.1
289,10,14998,0.2,0.4,0.4,2.2
290,11,15546,0.6,0.3,0.1,2.2
291,11,14184,0.6,0.2,0.2,2.2
292,11,14578,0.7,0.2,0.1,2.0
293,11,15021,0.2,0.7,0.1,2.2
294,11,14154,0.3,0.3,0.4,1.8
295,12,14975,0.7,0.2,0.1,1.8
296,12,15181,0.6,0.1,0.3,2.2
297,12,15022,0.6,0.2,0.2,2.2
298,12,15162,0.2,0.6,0.2,2.1
299,12,15044,0.4,0.2,0.4,2.2
300,1,14211,0.6,0.3,0.1,2.1
301,2,14192,0.7,0.2,0.1,2.2
302,3,14197,0.7,0.2,0.1,2.2
303,4,14216,0.6,0.3,0.1,2.1
304,5,406,0.7,0.2,0.1,2.2
305,6,15350,0.6,0.3,0.1,2.1
306,7,14193,0.6,0.3,0.1,2.1
307,8,15358,0.7,0.2,0.1,2.2
308,9,14885,0.6,0.3,0.1,2.1
309,10,892,0.6,0.3,0.1,2.1
310,11,9498,0.6,0.3,0.1,2.1
311,12,13957,0.6,0.3,0.1,2.1
312,1,14932,0.2,0.7,0.1,2.2
313,1,15388,0.5,0.2,0.3,2.2
314,2,14953,0.4,0.2,0.4,2.1
315,2,14890,0.2,0.4,0.4,2.1
316,3,14955,0.1,0.6,0.3,1.9
317,3,15380,0.6,0.1,0.3,1.9
318,4,15382,0.6,0.3,0.1,2.2
319,4,14931,0.7,0.2,0.1,1.9
320,5,14929,0.2,0.7,0.1,2.1
321,5,14926,0.2,0.7,0.1,2.2
322,6,14939,0.6,0.3,0.1,1.9
323,6,14950,0.7,0.2,0.1,1.9
324,7,14963,0.6,0.3,0.1,2.2
325,7,14935,0.7,0.2,0.1,1.9
326,8,14903,0.3,0.3,0.4,1.9
327,8,14952,0.2,0.7,0.1,2.2
328,9,15387,0.1,0.7,0.2,2.2
329,9,14157,0.1,0.6,0.3,2.1
330,10,14923,0.2,0.4,0.4,2.0
331,10,14978,0.6,0.3,0.1,2.1
332,11,14915,0.6,0.3,0.1,2.2
333,11,14961,0.2,0.7,0.1,2.2
334,12,14941,0.4,0.2,0.4,2.1
335,12,15354,0.4,0.2,0.4,2.2
336,1,15015,0.4,0.2,0.4,1.9
337,1,15088,0.6,0.2,0.2,2.0
338,2,14145,0.1,0.7,0.2,2.2
339,2,14147,0.6,0.3,0.1,2.1
340,3,15085,0.4,0.2,0.4,2.1
341,3,15549,0.7,0.2,0.1,2.1
342,4,14969,0.3,0.3,0.4,2.2
343,4,14161,0.7,0.2,0.1,2.1
344,5,12759,0.3,0.3,0.4,2.2
345,5,14860,0.7,0.2,0.1,2.1
346,6,14861,0.1,0.7,0.2,2.2
347,6,14868,0.4,0.3,0.3,1.8
348,7,14831,0.2,0.6,0.2,2.2
349,7,15094,0.4,0.3,0.3,1.8
350,8,14862,0.1,0.7,0.2,2.2
351,8,15104,0.4,0.3,0.3,1.8
352,9,14867,0.3,0.5,0.2,2.1
353,9,14809,0.7,0.2,0.1,2.1
354,10,14863,0.1,0.7,0.2,2.2
355,10,15371,0.4,0.3,0.3,1.8
356,11,14869,0.1,0.7,0.2,2.2
357,11,15368,0.4,0.3,0.3,1.8
358,12,15008,0.2,0.7,0.1,2.0
359,12,14146,0.7,0.2,0.1,1.9
