,ID,year,FAR,r_c,r_r,r_poi
326,14991,6,2,0.5,0.2,0.3
327,14993,5,2,0.5,0.2,0.3
328,14995,3,2,0.4,0.3,0.3
329,14998,12,2,0.4,0.3,0.3
330,14999,12,2,0.4,0.3,0.3
331,15002,2,2,0.4,0.3,0.3
332,15004,4,2,0.5,0.2,0.3
333,15021,5,2,0.5,0.2,0.3
334,15022,5,2,0.4,0.3,0.3
335,15023,5,2,0.5,0.2,0.3
336,15024,5,2,0.4,0.3,0.3
337,15025,8,2,0.4,0.3,0.3
338,15026,3,2,0.5,0.2,0.3
339,15027,2,2,0.4,0.3,0.3
340,15028,1,2,0.4,0.3,0.3
341,15029,1,2,0.4,0.3,0.3
342,15047,10,2,0.4,0.3,0.3
343,15055,5,2,0.4,0.3,0.3
344,15128,5,2,0.4,0.3,0.3
345,15209,10,2,0.4,0.3,0.3
346,15215,5,2,0.4,0.3,0.3
347,15223,11,2,0.4,0.3,0.3
348,15332,9,2,0.5,0.2,0.3
349,15333,9,2,0.5,0.2,0.3
350,15334,5,2,0.4,0.3,0.3
351,15335,9,2,0.4,0.3,0.3
352,15336,9,2,0.4,0.3,0.3
353,15337,5,2,0.4,0.3,0.3
354,15338,7,2,0.4,0.3,0.3
355,15339,7,2,0.4,0.3,0.3
356,15342,7,2,0.4,0.3,0.3
357,15343,7,2,0.4,0.3,0.3
358,15344,1,2,0.4,0.3,0.3
359,15346,8,2,0.4,0.3,0.3
