,ID,year,FAR,r_c,r_r,r_poi
202,14411,7,2.2,0.7,0.2,0.1
203,14703,7,2.2,0.7,0.2,0.1
204,15387,7,2.2,0.7,0.2,0.1
205,14477,7,2.2,0.7,0.2,0.1
206,14628,7,2.2,0.7,0.2,0.1
207,14862,7,2.2,0.7,0.2,0.1
208,15193,7,2.2,0.7,0.2,0.1
209,14789,7,2.2,0.7,0.2,0.1
210,15361,8,2.2,0.7,0.2,0.1
211,14638,8,2.2,0.7,0.2,0.1
212,14440,8,2.2,0.7,0.2,0.1
213,14258,8,2.2,0.7,0.2,0.1
214,14612,8,2.2,0.7,0.2,0.1
215,14039,8,2.2,0.7,0.2,0.1
216,15369,8,2.2,0.7,0.2,0.1
217,15119,8,2.2,0.7,0.2,0.1
218,9327,8,2.2,0.7,0.2,0.1
219,15324,8,2.2,0.7,0.2,0.1
220,14186,8,2.2,0.7,0.2,0.1
221,14666,8,2.2,0.7,0.2,0.1
222,15098,8,2.2,0.7,0.2,0.1
223,15385,8,2.2,0.7,0.2,0.1
224,14374,8,2.2,0.7,0.2,0.1
225,14545,8,2.2,0.7,0.2,0.1
226,14767,8,2.2,0.7,0.2,0.1
227,14537,8,2.2,0.7,0.2,0.1
228,14076,8,2.2,0.7,0.2,0.1
229,14490,8,2.2,0.7,0.2,0.1
230,15139,8,2.2,0.7,0.2,0.1
231,15135,8,2.2,0.7,0.2,0.1
232,14413,8,2.2,0.7,0.2,0.1
233,14773,8,2.2,0.7,0.2,0.1
234,14861,8,2.2,0.7,0.2,0.1
235,14211,8,2.2,0.7,0.2,0.1
236,15367,8,2.2,0.7,0.2,0.1
237,14742,8,2.2,0.7,0.2,0.1
238,14281,8,2.2,0.7,0.2,0.1
239,14296,8,2.2,0.7,0.2,0.1
240,14770,9,2.2,0.7,0.2,0.1
241,14898,9,2.2,0.7,0.2,0.1
242,14834,9,2.2,0.7,0.2,0.1
243,14601,9,2.2,0.7,0.2,0.1
244,14404,9,2.2,0.7,0.2,0.1
245,15210,9,2.2,0.7,0.2,0.1
246,15246,9,2.2,0.7,0.2,0.1
247,15147,9,2.2,0.7,0.2,0.1
248,15362,9,2.2,0.7,0.2,0.1
249,14690,9,2.2,0.7,0.2,0.1
250,15011,9,2.2,0.7,0.2,0.1
251,14880,9,2.2,0.7,0.2,0.1
252,15199,9,2.2,0.7,0.2,0.1
253,14108,9,2.2,0.7,0.2,0.1
254,14226,9,2.2,0.7,0.2,0.1
255,14718,9,2.2,0.7,0.2,0.1
256,14212,9,2.2,0.7,0.2,0.1
257,14930,9,2.2,0.7,0.2,0.1
258,14976,9,2.2,0.7,0.2,0.1
259,15111,9,2.2,0.7,0.2,0.1
260,15298,9,2.2,0.7,0.2,0.1
261,14681,9,2.2,0.7,0.2,0.1
262,15229,9,2.2,0.7,0.2,0.1
263,15129,9,2.2,0.7,0.2,0.1
264,14414,9,2.2,0.7,0.2,0.1
265,14557,9,2.2,0.7,0.2,0.1
266,14926,9,2.2,0.7,0.2,0.1
267,14295,9,2.2,0.7,0.2,0.1
268,14279,9,2.2,0.7,0.2,0.1
269,14163,9,2.2,0.7,0.2,0.1
270,14061,10,2.2,0.7,0.2,0.1
271,15374,10,2.2,0.7,0.2,0.1
272,14104,10,2.2,0.7,0.2,0.1
273,14289,10,2.2,0.7,0.2,0.1
274,14867,10,2.2,0.7,0.2,0.1
275,14242,10,2.2,0.7,0.2,0.1
276,15383,10,2.2,0.7,0.2,0.1
277,14851,10,2.2,0.7,0.2,0.1
278,14547,10,2.2,0.7,0.2,0.1
279,14815,10,2.2,0.7,0.2,0.1
280,15067,10,2.2,0.7,0.2,0.1
281,15333,10,2.2,0.7,0.2,0.1
282,14997,10,2.2,0.7,0.2,0.1
283,15183,10,2.2,0.7,0.2,0.1
284,14778,10,2.2,0.7,0.2,0.1
285,14141,10,2.2,0.7,0.2,0.1
286,14769,10,2.2,0.7,0.2,0.1
287,15382,10,2.2,0.7,0.2,0.1
288,14595,10,2.2,0.7,0.2,0.1
289,15140,10,2.2,0.7,0.2,0.1
290,14883,10,2.2,0.7,0.2,0.1
291,14684,10,2.2,0.7,0.2,0.1
292,15149,10,2.2,0.7,0.2,0.1
293,14288,10,2.2,0.7,0.2,0.1
294,14261,10,2.2,0.7,0.2,0.1
295,15196,10,2.2,0.7,0.2,0.1
296,15376,10,2.2,0.7,0.2,0.1
297,14525,10,2.2,0.7,0.2,0.1
298,14298,10,2.2,0.7,0.2,0.1
299,15232,10,2.2,0.7,0.2,0.1
300,14160,11,2.2,0.7,0.2,0.1
301,15260,11,2.2,0.7,0.2,0.1
302,14555,11,2.2,0.7,0.2,0.1
303,15161,11,2.2,0.7,0.2,0.1
304,14848,11,2.2,0.7,0.2,0.1
305,14961,11,2.2,0.7,0.2,0.1
306,14811,11,2.2,0.7,0.2,0.1
307,15171,11,2.2,0.7,0.2,0.1
308,14610,11,2.2,0.7,0.2,0.1
309,14596,11,2.2,0.7,0.2,0.1
310,14659,11,2.2,0.7,0.2,0.1
311,15368,11,2.2,0.7,0.2,0.1
312,14864,11,2.2,0.7,0.2,0.1
313,15039,11,2.2,0.7,0.2,0.1
314,14224,11,2.2,0.7,0.2,0.1
315,14774,11,2.2,0.7,0.2,0.1
316,14213,11,2.2,0.7,0.2,0.1
317,14771,11,2.2,0.7,0.2,0.1
318,14939,11,2.2,0.7,0.2,0.1
319,14183,11,2.2,0.7,0.2,0.1
320,14660,11,2.2,0.7,0.2,0.1
321,14546,11,2.2,0.7,0.2,0.1
322,15326,11,2.2,0.7,0.2,0.1
323,14421,11,2.2,0.7,0.2,0.1
324,14445,11,2.2,0.7,0.2,0.1
325,15065,11,2.2,0.7,0.2,0.1
326,14127,11,2.2,0.7,0.2,0.1
327,15099,11,2.2,0.7,0.2,0.1
328,14634,11,2.2,0.7,0.2,0.1
329,15380,11,2.2,0.7,0.2,0.1
330,15351,12,2.2,0.7,0.2,0.1
331,14315,12,2.2,0.7,0.2,0.1
332,14971,12,2.2,0.7,0.2,0.1
333,14800,12,2.2,0.7,0.2,0.1
334,15093,12,2.2,0.7,0.2,0.1
335,15537,12,2.2,0.7,0.2,0.1
