population,row,column
5.05050505051,-1.0,-10.0
0.0,-1.0,-9.0
0.0,-1.0,-8.0
0.0,-1.0,-7.0
0.0,-1.0,-6.0
128.712871287,-1.0,-5.0
484.0,-1.0,-4.0
141.0,-1.0,-3.0
116.0,-1.0,-2.0
127.272727273,-1.0,-1.0
145.544554455,-1.0,0.0
108.0,-1.0,1.0
232.673267327,-1.0,2.0
352.040816327,-1.0,3.0
338.613861386,-1.0,4.0
499.00990099,-1.0,5.0
363.0,-1.0,6.0
1157.14285714,-1.0,7.0
798.01980198,-1.0,8.0
355.445544554,-1.0,9.0
1570.0,-1.0,10.0
1474.0,-1.0,11.0
5892.92929293,-1.0,12.0
5227.0,-1.0,13.0
3205.88235294,-1.0,14.0
1144.44444444,-1.0,15.0
2639.39393939,-1.0,16.0
6220.79207921,-1.0,17.0
479.0,-1.0,18.0
331.0,-1.0,19.0
774.0,-1.0,20.0
1309.0,-1.0,21.0
2079.0,-1.0,22.0
186.0,-1.0,23.0
122.0,-1.0,24.0
309.0,-1.0,25.0
390.0,-1.0,26.0
986.138613861,-1.0,27.0
1131.31313131,-1.0,28.0
211.111111111,-1.0,29.0
302.941176471,-1.0,30.0
305.0,-1.0,31.0
455.0,-1.0,32.0
442.424242424,-1.0,33.0
287.0,-1.0,34.0
490.099009901,-1.0,35.0
438.613861386,-1.0,36.0
726.530612245,-1.0,37.0
154.0,-1.0,38.0
328.712871287,-1.0,39.0
1035.64356436,-1.0,40.0
718.367346939,-1.0,41.0
133.663366337,-1.0,42.0
471.0,-1.0,43.0
810.0,-1.0,44.0
3036.63366337,-1.0,45.0
831.313131313,-1.0,46.0
994.0,-1.0,47.0
1253.46534653,-1.0,48.0
962.0,-1.0,49.0
486.734693878,-1.0,50.0
117.647058824,-1.0,51.0
455.0,-1.0,52.0
943.0,-1.0,53.0
1280.80808081,-1.0,54.0
3050.0,-1.0,55.0
2235.64356436,-1.0,56.0
1158.0,-1.0,57.0
1121.0,-1.0,58.0
748.484848485,-1.0,59.0
181.188118812,-1.0,60.0
305.940594059,-1.0,61.0
533.0,-1.0,62.0
998.0,-1.0,63.0
299.0,-1.0,64.0
67.0,-1.0,65.0
193.069306931,-1.0,66.0
544.444444444,-1.0,67.0
275.0,-1.0,68.0
133.0,-1.0,69.0
67.3267326733,-1.0,70.0
308.080808081,-1.0,71.0
62.0,-1.0,72.0
25.7425742574,-1.0,73.0
184.0,-1.0,74.0
319.0,-1.0,75.0
332.323232323,-1.0,76.0
156.862745098,-1.0,77.0
252.0,-1.0,78.0
1168.31683168,-1.0,79.0
513.265306122,-1.0,80.0
502.0,-1.0,81.0
369.607843137,-1.0,82.0
712.0,-1.0,83.0
98.9795918367,-1.0,84.0
200.99009901,-1.0,85.0
37.0,-1.0,86.0
45.5445544554,-1.0,87.0
466.0,-1.0,88.0
408.080808081,-1.0,89.0
119.0,-1.0,90.0
612.871287129,-1.0,91.0
788.0,-1.0,92.0
173.737373737,-1.0,93.0
339.603960396,-1.0,94.0
460.0,-1.0,95.0
349.0,-1.0,96.0
45.4545454545,-1.0,97.0
147.0,-1.0,98.0
89.1089108911,-1.0,99.0
210.891089109,-1.0,100.0
471.717171717,-1.0,101.0
289.898989899,-1.0,102.0
417.821782178,-1.0,103.0
672.277227723,-1.0,104.0
594.949494949,-1.0,105.0
40.0,-1.0,106.0
133.0,-1.0,107.0
13.0,-1.0,108.0
13.8613861386,-1.0,109.0
26.2626262626,-1.0,110.0
57.0,-1.0,111.0
114.0,-1.0,112.0
810.891089109,-1.0,113.0
614.141414141,-1.0,114.0
2004.95049505,-1.0,115.0
209.0,-1.0,116.0
90.0,-1.0,117.0
348.0,-1.0,118.0
642.424242424,-1.0,119.0
553.0,-1.0,120.0
1100.99009901,-1.0,121.0
268.316831683,-1.0,122.0
4.0404040404,-2.0,-57.0
49.504950495,-2.0,-56.0
81.1881188119,-2.0,-55.0
101.01010101,-2.0,-54.0
227.0,-2.0,-53.0
10.0,-2.0,-52.0
0.0,-2.0,-51.0
0.0,-2.0,-50.0
72.7272727273,-2.0,-49.0
11.0,-2.0,-48.0
22.0,-2.0,-47.0
82.1782178218,-2.0,-46.0
132.323232323,-2.0,-45.0
45.0,-2.0,-44.0
0.0,-2.0,-43.0
0.0,-2.0,-42.0
0.0,-2.0,-41.0
0.0,-2.0,-40.0
3.0,-2.0,-39.0
0.0,-2.0,-38.0
0.0,-2.0,-37.0
0.0,-2.0,-36.0
0.0,-2.0,-35.0
0.0,-2.0,-34.0
0.0,-2.0,-33.0
0.0,-2.0,-32.0
0.0,-2.0,-31.0
83.1683168317,-2.0,-30.0
0.0,-2.0,-29.0
0.0,-2.0,-28.0
0.0,-2.0,-27.0
0.0,-2.0,-26.0
0.0,-2.0,-25.0
0.0,-2.0,-24.0
279.797979798,-2.0,-23.0
158.0,-2.0,-22.0
0.0,-2.0,-21.0
0.0,-2.0,-20.0
0.0,-2.0,-19.0
0.0,-2.0,-18.0
0.0,-2.0,-17.0
0.0,-2.0,-16.0
3.0,-2.0,-15.0
0.0,-2.0,-14.0
9.0,-2.0,-13.0
52.0,-2.0,-12.0
0.0,-2.0,-11.0
1.0,-2.0,-10.0
2.0,-2.0,-9.0
0.0,-2.0,-8.0
0.0,-2.0,-7.0
330.0,-2.0,-6.0
144.554455446,-2.0,-5.0
252.0,-2.0,-4.0
183.838383838,-2.0,-3.0
179.0,-2.0,-2.0
383.168316832,-2.0,-1.0
181.0,-2.0,0.0
214.851485149,-2.0,1.0
311.224489796,-2.0,2.0
276.0,-2.0,3.0
101.960784314,-2.0,4.0
360.396039604,-2.0,5.0
534.693877551,-2.0,6.0
567.326732673,-2.0,7.0
818.0,-2.0,8.0
3636.63366337,-2.0,9.0
3202.02020202,-2.0,10.0
6699.0,-2.0,11.0
11082.0,-2.0,12.0
13342.0,-2.0,13.0
12178.2178218,-2.0,14.0
4371.71717172,-2.0,15.0
2097.0,-2.0,16.0
8711.88118812,-2.0,17.0
7833.0,-2.0,18.0
1533.33333333,-2.0,19.0
587.128712871,-2.0,20.0
736.0,-2.0,21.0
2141.0,-2.0,22.0
1012.0,-2.0,23.0
218.0,-2.0,24.0
355.0,-2.0,25.0
440.594059406,-2.0,26.0
394.949494949,-2.0,27.0
639.393939394,-2.0,28.0
651.960784314,-2.0,29.0
580.0,-2.0,30.0
642.424242424,-2.0,31.0
1568.0,-2.0,32.0
361.0,-2.0,33.0
589.108910891,-2.0,34.0
797.02970297,-2.0,35.0
368.367346939,-2.0,36.0
360.0,-2.0,37.0
400.99009901,-2.0,38.0
317.821782178,-2.0,39.0
1148.97959184,-2.0,40.0
1282.17821782,-2.0,41.0
456.0,-2.0,42.0
323.0,-2.0,43.0
510.0,-2.0,44.0
926.0,-2.0,45.0
638.0,-2.0,46.0
465.346534653,-2.0,47.0
1826.0,-2.0,48.0
6422.44897959,-2.0,49.0
5149.01960784,-2.0,50.0
113.0,-2.0,51.0
450.0,-2.0,52.0
507.070707071,-2.0,53.0
360.0,-2.0,54.0
6210.89108911,-2.0,55.0
1034.0,-2.0,56.0
404.0,-2.0,57.0
145.454545455,-2.0,58.0
260.0,-2.0,59.0
202.941176471,-2.0,60.0
1044.44444444,-2.0,61.0
663.0,-2.0,62.0
625.0,-2.0,63.0
728.0,-2.0,64.0
177.227722772,-2.0,65.0
253.535353535,-2.0,66.0
335.0,-2.0,67.0
354.0,-2.0,68.0
144.554455446,-2.0,69.0
351.515151515,-2.0,70.0
697.0,-2.0,71.0
416.831683168,-2.0,72.0
97.0,-2.0,73.0
112.121212121,-2.0,74.0
507.0,-2.0,75.0
62.3762376238,-2.0,76.0
143.0,-2.0,77.0
141.584158416,-2.0,78.0
367.346938776,-2.0,79.0
391.0,-2.0,80.0
691.089108911,-2.0,81.0
575.247524752,-2.0,82.0
1078.57142857,-2.0,83.0
168.316831683,-2.0,84.0
187.0,-2.0,85.0
24.0,-2.0,86.0
43.5643564356,-2.0,87.0
397.97979798,-2.0,88.0
328.0,-2.0,89.0
50.495049505,-2.0,90.0
197.0,-2.0,91.0
81.6326530612,-2.0,92.0
152.941176471,-2.0,93.0
698.0,-2.0,94.0
805.0,-2.0,95.0
2568.68686869,-2.0,96.0
188.0,-2.0,97.0
214.851485149,-2.0,98.0
233.0,-2.0,99.0
91.0,-2.0,100.0
239.393939394,-2.0,101.0
202.97029703,-2.0,102.0
75.2475247525,-2.0,103.0
105.050505051,-2.0,104.0
367.0,-2.0,105.0
937.0,-2.0,106.0
95.0,-2.0,107.0
350.495049505,-2.0,108.0
656.0,-2.0,109.0
52.0,-2.0,110.0
3.0,-2.0,111.0
298.01980198,-2.0,112.0
184.848484848,-2.0,113.0
553.0,-2.0,114.0
333.663366337,-2.0,115.0
229.0,-2.0,116.0
399.0,-2.0,117.0
272.727272727,-2.0,118.0
1127.0,-2.0,119.0
404.95049505,-2.0,120.0
952.475247525,-2.0,121.0
212.244897959,-2.0,122.0
133.0,-3.0,-57.0
218.811881188,-3.0,-56.0
932.0,-3.0,-55.0
164.646464646,-3.0,-54.0
364.356435644,-3.0,-53.0
48.0,-3.0,-52.0
2.0,-3.0,-51.0
0.0,-3.0,-50.0
0.0,-3.0,-49.0
0.0,-3.0,-48.0
0.0,-3.0,-47.0
239.393939394,-3.0,-46.0
36.0,-3.0,-45.0
0.0,-3.0,-44.0
0.0,-3.0,-43.0
0.0,-3.0,-42.0
0.0,-3.0,-41.0
0.0,-3.0,-40.0
3.0,-3.0,-39.0
0.0,-3.0,-38.0
0.0,-3.0,-37.0
0.0,-3.0,-36.0
0.0,-3.0,-35.0
0.0,-3.0,-34.0
0.0,-3.0,-33.0
0.0,-3.0,-32.0
0.0,-3.0,-31.0
0.0,-3.0,-30.0
0.0,-3.0,-29.0
0.0,-3.0,-28.0
0.0,-3.0,-27.0
0.0,-3.0,-26.0
0.0,-3.0,-25.0
0.0,-3.0,-24.0
195.0,-3.0,-23.0
153.0,-3.0,-22.0
0.0,-3.0,-21.0
0.0,-3.0,-20.0
0.0,-3.0,-19.0
0.0,-3.0,-18.0
0.0,-3.0,-17.0
0.0,-3.0,-16.0
470.297029703,-3.0,-15.0
3.0,-3.0,-14.0
3.0,-3.0,-13.0
110.0,-3.0,-12.0
65.0,-3.0,-11.0
0.0,-3.0,-10.0
0.0,-3.0,-9.0
2.0202020202,-3.0,-8.0
170.0,-3.0,-7.0
0.0,-3.0,-6.0
7.0,-3.0,-5.0
32.3232323232,-3.0,-4.0
200.0,-3.0,-3.0
326.732673267,-3.0,-2.0
317.0,-3.0,-1.0
264.0,-3.0,0.0
360.606060606,-3.0,1.0
375.0,-3.0,2.0
969.306930693,-3.0,3.0
401.98019802,-3.0,4.0
144.897959184,-3.0,5.0
262.0,-3.0,6.0
557.425742574,-3.0,7.0
717.821782178,-3.0,8.0
1482.82828283,-3.0,9.0
1232.0,-3.0,10.0
7994.05940594,-3.0,11.0
10033.0,-3.0,12.0
24023.7623762,-3.0,13.0
22787.8787879,-3.0,14.0
16492.0,-3.0,15.0
862.376237624,-3.0,16.0
3944.0,-3.0,17.0
9982.65306122,-3.0,18.0
2934.31372549,-3.0,19.0
1170.0,-3.0,20.0
172.0,-3.0,21.0
186.138613861,-3.0,22.0
365.656565657,-3.0,23.0
176.237623762,-3.0,24.0
337.623762376,-3.0,25.0
574.747474747,-3.0,26.0
636.0,-3.0,27.0
669.306930693,-3.0,28.0
420.792079208,-3.0,29.0
798.98989899,-3.0,30.0
490.0,-3.0,31.0
743.0,-3.0,32.0
464.0,-3.0,33.0
989.108910891,-3.0,34.0
767.676767677,-3.0,35.0
721.0,-3.0,36.0
4477.22772277,-3.0,37.0
1071.0,-3.0,38.0
2097.97979798,-3.0,39.0
1202.97029703,-3.0,40.0
2161.38613861,-3.0,41.0
713.0,-3.0,42.0
1167.0,-3.0,43.0
2895.0,-3.0,44.0
714.0,-3.0,45.0
1110.0,-3.0,46.0
1939.6039604,-3.0,47.0
1529.59183673,-3.0,48.0
10106.9306931,-3.0,49.0
6329.7029703,-3.0,50.0
943.0,-3.0,51.0
331.313131313,-3.0,52.0
1094.0,-3.0,53.0
544.0,-3.0,54.0
2200.0,-3.0,55.0
614.0,-3.0,56.0
1929.29292929,-3.0,57.0
353.0,-3.0,58.0
275.247524752,-3.0,59.0
326.0,-3.0,60.0
495.95959596,-3.0,61.0
472.277227723,-3.0,62.0
506.0,-3.0,63.0
119.0,-3.0,64.0
222.0,-3.0,65.0
224.0,-3.0,66.0
76.0,-3.0,67.0
123.762376238,-3.0,68.0
102.02020202,-3.0,69.0
133.333333333,-3.0,70.0
495.098039216,-3.0,71.0
188.0,-3.0,72.0
80.8080808081,-3.0,73.0
231.0,-3.0,74.0
88.0,-3.0,75.0
79.2079207921,-3.0,76.0
27.7227722772,-3.0,77.0
38.7755102041,-3.0,78.0
62.0,-3.0,79.0
470.297029703,-3.0,80.0
107.920792079,-3.0,81.0
398.979591837,-3.0,82.0
126.732673267,-3.0,83.0
148.0,-3.0,84.0
129.0,-3.0,85.0
8.0,-3.0,86.0
126.0,-3.0,87.0
269.0,-3.0,88.0
14.8514851485,-3.0,89.0
0.0,-3.0,90.0
82.6530612245,-3.0,91.0
19.6078431373,-3.0,92.0
221.0,-3.0,93.0
170.0,-3.0,94.0
355.555555556,-3.0,95.0
1001.0,-3.0,96.0
319.801980198,-3.0,97.0
0.0,-3.0,98.0
89.0,-3.0,99.0
305.050505051,-3.0,100.0
69.3069306931,-3.0,101.0
252.0,-3.0,102.0
245.0,-3.0,103.0
340.0,-3.0,104.0
192.0,-3.0,105.0
250.0,-3.0,106.0
190.0,-3.0,107.0
66.0,-3.0,108.0
42.0,-3.0,109.0
6.0,-3.0,110.0
113.861386139,-3.0,111.0
7.07070707071,-3.0,112.0
0.0,-3.0,113.0
0.0,-3.0,114.0
1.0,-3.0,115.0
499.0,-3.0,116.0
1220.0,-3.0,117.0
306.0,-3.0,118.0
181.188118812,-3.0,119.0
147.524752475,-3.0,120.0
34.693877551,-3.0,121.0
2068.0,-3.0,122.0
127.722772277,-4.0,-57.0
266.0,-4.0,-56.0
542.424242424,-4.0,-55.0
91.0891089109,-4.0,-54.0
94.0,-4.0,-53.0
21.0,-4.0,-52.0
8.0,-4.0,-51.0
7.0,-4.0,-50.0
0.0,-4.0,-49.0
0.0,-4.0,-48.0
0.0,-4.0,-47.0
8.0,-4.0,-46.0
0.0,-4.0,-45.0
120.792079208,-4.0,-44.0
0.0,-4.0,-43.0
0.0,-4.0,-42.0
0.0,-4.0,-41.0
0.0,-4.0,-40.0
0.0,-4.0,-39.0
0.0,-4.0,-38.0
0.0,-4.0,-37.0
0.0,-4.0,-36.0
0.0,-4.0,-35.0
0.0,-4.0,-34.0
0.0,-4.0,-33.0
23.7623762376,-4.0,-32.0
105.940594059,-4.0,-31.0
0.0,-4.0,-30.0
0.0,-4.0,-29.0
0.0,-4.0,-28.0
0.0,-4.0,-27.0
118.367346939,-4.0,-26.0
105.940594059,-4.0,-25.0
0.0,-4.0,-24.0
0.0,-4.0,-23.0
0.0,-4.0,-22.0
24.2424242424,-4.0,-21.0
165.0,-4.0,-20.0
0.0,-4.0,-19.0
55.0,-4.0,-18.0
54.5454545455,-4.0,-17.0
0.0,-4.0,-16.0
0.0,-4.0,-15.0
9.0,-4.0,-14.0
0.0,-4.0,-13.0
0.0,-4.0,-12.0
12.0,-4.0,-11.0
0.0,-4.0,-10.0
0.0,-4.0,-9.0
48.4848484848,-4.0,-8.0
67.3267326733,-4.0,-7.0
0.0,-4.0,-6.0
0.0,-4.0,-5.0
0.0,-4.0,-4.0
41.0,-4.0,-3.0
607.920792079,-4.0,-2.0
480.0,-4.0,-1.0
356.565656566,-4.0,0.0
231.0,-4.0,1.0
691.0,-4.0,2.0
457.843137255,-4.0,3.0
177.551020408,-4.0,4.0
174.0,-4.0,5.0
326.732673267,-4.0,6.0
191.0,-4.0,7.0
1410.1010101,-4.0,8.0
4508.91089109,-4.0,9.0
997.0,-4.0,10.0
10605.0,-4.0,11.0
24224.7524752,-4.0,12.0
28055.5555556,-4.0,13.0
23621.0,-4.0,14.0
13468.3168317,-4.0,15.0
5300.0,-4.0,16.0
1314.28571429,-4.0,17.0
2715.68627451,-4.0,18.0
671.0,-4.0,19.0
454.0,-4.0,20.0
432.323232323,-4.0,21.0
447.0,-4.0,22.0
1623.76237624,-4.0,23.0
1040.0,-4.0,24.0
357.0,-4.0,25.0
551.515151515,-4.0,26.0
526.732673267,-4.0,27.0
1511.88118812,-4.0,28.0
368.686868687,-4.0,29.0
1314.0,-4.0,30.0
824.0,-4.0,31.0
474.257425743,-4.0,32.0
300.99009901,-4.0,33.0
249.494949495,-4.0,34.0
421.0,-4.0,35.0
161.0,-4.0,36.0
442.574257426,-4.0,37.0
783.838383838,-4.0,38.0
582.0,-4.0,39.0
456.435643564,-4.0,40.0
1005.0,-4.0,41.0
477.0,-4.0,42.0
675.757575758,-4.0,43.0
385.148514851,-4.0,44.0
64.0,-4.0,45.0
214.851485149,-4.0,46.0
2712.24489796,-4.0,47.0
779.0,-4.0,48.0
2283.33333333,-4.0,49.0
2031.0,-4.0,50.0
454.081632653,-4.0,51.0
228.712871287,-4.0,52.0
780.0,-4.0,53.0
273.267326733,-4.0,54.0
1270.0,-4.0,55.0
546.464646465,-4.0,56.0
934.0,-4.0,57.0
478.217821782,-4.0,58.0
449.0,-4.0,59.0
520.202020202,-4.0,60.0
279.207920792,-4.0,61.0
551.0,-4.0,62.0
61.0,-4.0,63.0
60.0,-4.0,64.0
511.0,-4.0,65.0
401.98019802,-4.0,66.0
885.148514851,-4.0,67.0
102.02020202,-4.0,68.0
213.131313131,-4.0,69.0
107.843137255,-4.0,70.0
6.0,-4.0,71.0
37.3737373737,-4.0,72.0
3.0,-4.0,73.0
97.0297029703,-4.0,74.0
55.4455445545,-4.0,75.0
15.8415841584,-4.0,76.0
13.2653061224,-4.0,77.0
3.0,-4.0,78.0
72.2772277228,-4.0,79.0
322.772277228,-4.0,80.0
347.959183673,-4.0,81.0
101.98019802,-4.0,82.0
35.0,-4.0,83.0
0.0,-4.0,84.0
76.0,-4.0,85.0
38.0,-4.0,86.0
25.0,-4.0,87.0
821.782178218,-4.0,88.0
167.326732673,-4.0,89.0
0.0,-4.0,90.0
6.86274509804,-4.0,91.0
6.93069306931,-4.0,92.0
498.0,-4.0,93.0
26.2626262626,-4.0,94.0
147.524752475,-4.0,95.0
163.0,-4.0,96.0
1.9801980198,-4.0,97.0
68.0,-4.0,98.0
7.07070707071,-4.0,99.0
24.0,-4.0,100.0
251.485148515,-4.0,101.0
90.0,-4.0,102.0
373.0,-4.0,103.0
114.0,-4.0,104.0
330.0,-4.0,105.0
61.0,-4.0,106.0
67.0,-4.0,107.0
29.0,-4.0,108.0
29.0,-4.0,109.0
186.138613861,-4.0,110.0
0.0,-4.0,111.0
0.0,-4.0,112.0
179.411764706,-4.0,113.0
446.0,-4.0,114.0
64.0,-4.0,115.0
1421.21212121,-4.0,116.0
434.0,-4.0,117.0
207.0,-4.0,118.0
9.80392156863,-4.0,119.0
9.18367346939,-4.0,120.0
5.0,-4.0,121.0
1453.46534653,-4.0,122.0
823.762376238,-5.0,-57.0
554.545454545,-5.0,-56.0
4312.0,-5.0,-55.0
1720.79207921,-5.0,-54.0
93.0,-5.0,-53.0
27.5510204082,-5.0,-52.0
13.7254901961,-5.0,-51.0
0.0,-5.0,-50.0
0.0,-5.0,-49.0
0.0,-5.0,-48.0
15.1515151515,-5.0,-47.0
360.396039604,-5.0,-46.0
6.93069306931,-5.0,-45.0
8.08080808081,-5.0,-44.0
0.0,-5.0,-43.0
3.92156862745,-5.0,-42.0
0.0,-5.0,-41.0
69.696969697,-5.0,-40.0
0.0,-5.0,-39.0
0.0,-5.0,-38.0
0.0,-5.0,-37.0
0.0,-5.0,-36.0
0.0,-5.0,-35.0
0.0,-5.0,-34.0
0.0,-5.0,-33.0
0.0,-5.0,-32.0
0.0,-5.0,-31.0
80.198019802,-5.0,-30.0
91.0891089109,-5.0,-29.0
99.0,-5.0,-28.0
0.0,-5.0,-27.0
180.198019802,-5.0,-26.0
191.0,-5.0,-25.0
0.0,-5.0,-24.0
0.0,-5.0,-23.0
0.0,-5.0,-22.0
0.0,-5.0,-21.0
3.0,-5.0,-20.0
0.0,-5.0,-19.0
0.0,-5.0,-18.0
12.8712871287,-5.0,-17.0
0.0,-5.0,-16.0
0.0,-5.0,-15.0
2.0202020202,-5.0,-14.0
0.0,-5.0,-13.0
0.0,-5.0,-12.0
0.0,-5.0,-11.0
0.0,-5.0,-10.0
0.0,-5.0,-9.0
206.930693069,-5.0,-8.0
20.7920792079,-5.0,-7.0
0.0,-5.0,-6.0
0.0,-5.0,-5.0
95.0495049505,-5.0,-4.0
123.762376238,-5.0,-3.0
68.6868686869,-5.0,-2.0
323.0,-5.0,-1.0
709.0,-5.0,0.0
387.0,-5.0,1.0
1104.90196078,-5.0,2.0
2431.63265306,-5.0,3.0
1825.0,-5.0,4.0
3032.67326733,-5.0,5.0
1306.0,-5.0,6.0
545.454545455,-5.0,7.0
298.01980198,-5.0,8.0
3631.0,-5.0,9.0
2869.0,-5.0,10.0
2946.0,-5.0,11.0
14647.4747475,-5.0,12.0
23673.2673267,-5.0,13.0
11663.0,-5.0,14.0
2378.21782178,-5.0,15.0
4809.18367347,-5.0,16.0
1115.84158416,-5.0,17.0
550.495049505,-5.0,18.0
445.0,-5.0,19.0
110.101010101,-5.0,20.0
231.0,-5.0,21.0
586.0,-5.0,22.0
902.97029703,-5.0,23.0
663.0,-5.0,24.0
363.636363636,-5.0,25.0
151.0,-5.0,26.0
178.217821782,-5.0,27.0
353.0,-5.0,28.0
314.141414141,-5.0,29.0
896.03960396,-5.0,30.0
659.0,-5.0,31.0
1041.0,-5.0,32.0
758.0,-5.0,33.0
276.0,-5.0,34.0
395.0,-5.0,35.0
209.900990099,-5.0,36.0
406.060606061,-5.0,37.0
315.0,-5.0,38.0
544.554455446,-5.0,39.0
409.0,-5.0,40.0
617.171717172,-5.0,41.0
188.0,-5.0,42.0
907.920792079,-5.0,43.0
543.0,-5.0,44.0
30.6930693069,-5.0,45.0
301.020408163,-5.0,46.0
1303.0,-5.0,47.0
626.470588235,-5.0,48.0
597.0,-5.0,49.0
36.7346938776,-5.0,50.0
208.910891089,-5.0,51.0
280.0,-5.0,52.0
447.524752475,-5.0,53.0
228.0,-5.0,54.0
439.393939394,-5.0,55.0
207.0,-5.0,56.0
466.336633663,-5.0,57.0
1632.0,-5.0,58.0
342.424242424,-5.0,59.0
679.207920792,-5.0,60.0
286.0,-5.0,61.0
202.0,-5.0,62.0
111.111111111,-5.0,63.0
128.712871287,-5.0,64.0
417.0,-5.0,65.0
2312.87128713,-5.0,66.0
816.161616162,-5.0,67.0
237.373737374,-5.0,68.0
141.176470588,-5.0,69.0
23.0,-5.0,70.0
0.0,-5.0,71.0
15.0,-5.0,72.0
15.0,-5.0,73.0
0.0,-5.0,74.0
180.198019802,-5.0,75.0
20.202020202,-5.0,76.0
65.0,-5.0,77.0
0.0,-5.0,78.0
34.0,-5.0,79.0
380.808080808,-5.0,80.0
142.574257426,-5.0,81.0
151.0,-5.0,82.0
3.0,-5.0,83.0
0.0,-5.0,84.0
7.0,-5.0,85.0
0.0,-5.0,86.0
4.0,-5.0,87.0
340.594059406,-5.0,88.0
300.0,-5.0,89.0
48.5148514851,-5.0,90.0
0.0,-5.0,91.0
719.0,-5.0,92.0
66.6666666667,-5.0,93.0
0.0,-5.0,94.0
91.0,-5.0,95.0
724.752475248,-5.0,96.0
0.0,-5.0,97.0
38.0,-5.0,98.0
35.0,-5.0,99.0
237.623762376,-5.0,100.0
99.0,-5.0,101.0
4.0,-5.0,102.0
11.0,-5.0,103.0
0.0,-5.0,104.0
3.0,-5.0,105.0
141.0,-5.0,106.0
0.0,-5.0,107.0
173.0,-5.0,108.0
14.8514851485,-5.0,109.0
0.0,-5.0,110.0
3.0,-5.0,111.0
777.227722772,-5.0,112.0
375.247524752,-5.0,113.0
736.0,-5.0,114.0
1236.36363636,-5.0,115.0
855.0,-5.0,116.0
727.0,-5.0,117.0
61.7647058824,-5.0,118.0
0.0,-5.0,119.0
43.0,-5.0,120.0
6.93069306931,-5.0,121.0
0.0,-5.0,122.0
57.1428571429,-6.0,-57.0
229.702970297,-6.0,-56.0
1082.17821782,-6.0,-55.0
103.0,-6.0,-54.0
17.3469387755,-6.0,-53.0
59.8039215686,-6.0,-52.0
0.0,-6.0,-51.0
0.0,-6.0,-50.0
0.0,-6.0,-49.0
0.0,-6.0,-48.0
0.0,-6.0,-47.0
57.0,-6.0,-46.0
0.0,-6.0,-45.0
83.8383838384,-6.0,-44.0
0.0,-6.0,-43.0
0.0,-6.0,-42.0
22.2222222222,-6.0,-41.0
179.797979798,-6.0,-40.0
0.0,-6.0,-39.0
0.0,-6.0,-38.0
0.0,-6.0,-37.0
0.0,-6.0,-36.0
0.0,-6.0,-35.0
0.0,-6.0,-34.0
0.0,-6.0,-33.0
0.0,-6.0,-32.0
0.0,-6.0,-31.0
192.079207921,-6.0,-30.0
169.0,-6.0,-29.0
0.0,-6.0,-28.0
62.3762376238,-6.0,-27.0
3.0,-6.0,-26.0
0.0,-6.0,-25.0
0.0,-6.0,-24.0
0.0,-6.0,-23.0
0.0,-6.0,-22.0
2.0,-6.0,-21.0
250.495049505,-6.0,-20.0
3.0612244898,-6.0,-19.0
0.0,-6.0,-18.0
0.0,-6.0,-17.0
0.0,-6.0,-16.0
0.0,-6.0,-15.0
0.0,-6.0,-14.0
0.0,-6.0,-13.0
2.0,-6.0,-12.0
0.0,-6.0,-11.0
4.0404040404,-6.0,-10.0
35.0,-6.0,-9.0
114.705882353,-6.0,-8.0
32.3232323232,-6.0,-7.0
3.0303030303,-6.0,-6.0
180.198019802,-6.0,-5.0
76.0,-6.0,-4.0
0.0,-6.0,-3.0
13.0,-6.0,-2.0
120.792079208,-6.0,-1.0
202.0,-6.0,0.0
1423.0,-6.0,1.0
367.0,-6.0,2.0
1694.0,-6.0,3.0
12934.0,-6.0,4.0
8019.8019802,-6.0,5.0
1749.49494949,-6.0,6.0
1454.45544554,-6.0,7.0
768.0,-6.0,8.0
1524.0,-6.0,9.0
359.0,-6.0,10.0
1700.0,-6.0,11.0
2806.93069307,-6.0,12.0
1342.0,-6.0,13.0
662.376237624,-6.0,14.0
3609.18367347,-6.0,15.0
1551.0,-6.0,16.0
1210.78431373,-6.0,17.0
885.0,-6.0,18.0
236.734693878,-6.0,19.0
53.4653465347,-6.0,20.0
387.0,-6.0,21.0
205.940594059,-6.0,22.0
650.0,-6.0,23.0
2369.6969697,-6.0,24.0
544.0,-6.0,25.0
379.207920792,-6.0,26.0
630.0,-6.0,27.0
278.787878788,-6.0,28.0
409.900990099,-6.0,29.0
390.0,-6.0,30.0
1068.0,-6.0,31.0
74.0,-6.0,32.0
223.0,-6.0,33.0
256.0,-6.0,34.0
708.910891089,-6.0,35.0
429.292929293,-6.0,36.0
363.636363636,-6.0,37.0
792.156862745,-6.0,38.0
259.0,-6.0,39.0
294.949494949,-6.0,40.0
228.0,-6.0,41.0
187.0,-6.0,42.0
195.04950495,-6.0,43.0
534.653465347,-6.0,44.0
208.163265306,-6.0,45.0
171.0,-6.0,46.0
212.871287129,-6.0,47.0
989.108910891,-6.0,48.0
160.204081633,-6.0,49.0
176.237623762,-6.0,50.0
243.0,-6.0,51.0
161.0,-6.0,52.0
183.0,-6.0,53.0
338.0,-6.0,54.0
568.0,-6.0,55.0
110.891089109,-6.0,56.0
283.0,-6.0,57.0
542.857142857,-6.0,58.0
518.62745098,-6.0,59.0
1134.0,-6.0,60.0
327.0,-6.0,61.0
575.757575758,-6.0,62.0
